"FID","OBJECTID","bcsrgrp","bcsrcat","lganame","locsurb","locprmc1","locpcode","bcsrgclat","bcsrgclng","bcsrgccde","incyear","incmonth","incday","incsttm","eventyr","eventmth","poisex","poi_age","uniqueID","Time","DayNight","WeekDayEnd"
14887,16125,"Drug Offences","Possession and/or use of cannabis","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.894567,151.182483,"Address",2014,"July","Thursday","21:50",2014,"July","M",25.2368240931,55376591,2150,"Night","Weekday"
14921,16182,"Drug Offences","Possession and/or use of cannabis","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.899415,151.180925,"Street",2014,"August","Tuesday","11:33",2014,"August"," ",0.0,55431371,1133,"Day","Weekday"
14968,16259,"Drug Offences","Possession and/or use of cannabis","Sydney","CHIPPENDALE","OUTDOOR/PUBLIC PLACE",2008,-33.887259,151.19379,"Address",2014,"August","Friday","22:10",2014,"August"," ",0.0,53855733,2210,"Night","Weekday"
14969,16260,"Drug Offences","Possession and/or use of cannabis","Sydney","CHIPPENDALE","OUTDOOR/PUBLIC PLACE",2008,-33.887259,151.19379,"Address",2014,"August","Friday","22:10",2014,"August","F",42.5879534565,55953898,2210,"Night","Weekday"
15054,16433,"Drug Offences","Possession and/or use of cannabis","Sydney","ERSKINEVILLE","OUTDOOR/PUBLIC PLACE",2043,-33.901382,151.188534,"Street",2014,"September","Tuesday","10:45",2014,"September","F",30.2162902122,55719291,1045,"Day","Weekday"
15155,16596,"Drug Offences","Possession and/or use of cannabis","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.89544,151.184898,"Street",2014,"October","Sunday","3:30",2014,"October"," ",0.0,56380766,330,"Night","Weekend"
15156,16597,"Drug Offences","Possession and/or use of cannabis","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.89544,151.184898,"Street",2014,"October","Sunday","3:30",2014,"October","M",27.0102669405,59263429,330,"Night","Weekend"
15179,16654,"Drug Offences","Possession and/or use of cannabis","Sydney","ERSKINEVILLE","OUTDOOR/PUBLIC PLACE",2043,-33.900028,151.18578,"Intersect",2014,"October","Tuesday","15:50",2014,"October","M",19.9657768652,58858321,1550,"Day","Weekday"
15203,16697,"Drug Offences","Possession and/or use of cannabis","Sydney","DARLINGTON","OUTDOOR/PUBLIC PLACE",2008,-33.88979,151.189995,"Street",2014,"October","Saturday","16:50",2014,"October","F",24.5681040383,57093374,1650,"Day","Weekend"
15468,17127,"Drug Offences","Possession and/or use of cannabis","Sydney","ERSKINEVILLE","OUTDOOR/PUBLIC PLACE",2043,-33.90283,151.18969,"Intersect",2014,"December","Friday","15:50",2014,"December","M",26.5886379192,55930710,1550,"Day","Weekday"
15469,17128,"Drug Offences","Possession and/or use of cannabis","Sydney","ERSKINEVILLE","OUTDOOR/PUBLIC PLACE",2043,-33.90283,151.18969,"Intersect",2014,"December","Friday","15:50",2014,"December"," ",0.0,57186609,1550,"Day","Weekday"
15573,17309,"Drug Offences","Possession and/or use of cannabis","Sydney","CAMPERDOWN","OUTDOOR/PUBLIC PLACE",2006,-33.88674,151.189235,"Street",2015,"January","Saturday","1:00",2015,"January","M",22.3401779603,56480794,100,"Night","Weekend"
15574,17310,"Drug Offences","Possession and/or use of cannabis","Sydney","CAMPERDOWN","OUTDOOR/PUBLIC PLACE",2006,-33.88674,151.189235,"Street",2015,"January","Saturday","1:00",2015,"January"," ",0.0,56612680,100,"Night","Weekend"
15601,17377,"Drug Offences","Possession and/or use of cannabis","Sydney","CAMPERDOWN","OUTDOOR/PUBLIC PLACE",2050,-33.887379,151.178804,"Street",2015,"January","Wednesday","20:20",2015,"January"," ",0.0,56508670,2020,"Night","Weekday"
15602,17378,"Drug Offences","Possession and/or use of cannabis","Sydney","CAMPERDOWN","OUTDOOR/PUBLIC PLACE",2050,-33.887379,151.178804,"Street",2015,"January","Wednesday","20:20",2015,"January","M",63.6214921287,57352512,2020,"Night","Weekday"
15727,17627,"Drug Offences","Possession and/or use of cannabis","Sydney","ERSKINEVILLE","OUTDOOR/PUBLIC PLACE",2043,-33.904355,151.183489,"Street",2015,"February","Saturday","2:10",2015,"February","M",23.4483230664,57505606,210,"Night","Weekend"
15779,17724,"Drug Offences","Possession and/or use of cannabis","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.89338,151.18907,"Street",2015,"March","Sunday","1:10",2015,"March","M",41.0704996578,57465569,110,"Night","Weekend"
15780,17725,"Drug Offences","Possession and/or use of cannabis","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.89338,151.18907,"Street",2015,"March","Sunday","1:10",2015,"March"," ",0.0,59478124,110,"Night","Weekend"
15800,17767,"Drug Offences","Possession and/or use of cannabis","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.896927,151.179525,"Address",2015,"March","Saturday","19:51",2015,"March"," ",0.0,56610779,1951,"Night","Weekend"
15801,17768,"Drug Offences","Possession and/or use of cannabis","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.896927,151.179525,"Address",2015,"March","Saturday","19:51",2015,"March","M",21.5742642026,109222836,1951,"Night","Weekend"
15847,17843,"Drug Offences","Possession and/or use of cannabis","Sydney","DARLINGTON","OUTDOOR/PUBLIC PLACE",2008,-33.88979,151.189995,"Street",2015,"March","Saturday","22:40",2015,"March"," ",0.0,58126763,2240,"Night","Weekend"
15848,17844,"Drug Offences","Possession and/or use of cannabis","Sydney","DARLINGTON","OUTDOOR/PUBLIC PLACE",2008,-33.88979,151.189995,"Street",2015,"March","Saturday","22:40",2015,"March","M",28.1040383299,110488037,2240,"Night","Weekend"
15849,17845,"Drug Offences","Possession and/or use of cannabis","Sydney","CAMPERDOWN","OUTDOOR/PUBLIC PLACE",2006,-33.889963,151.189656,"Street",2015,"March","Sunday","0:30",2015,"March","M",56.4216290212,56830744,30,"Night","Weekend"
15850,17846,"Drug Offences","Possession and/or use of cannabis","Sydney","DARLINGTON","OUTDOOR/PUBLIC PLACE",2008,-33.88979,151.189995,"Street",2015,"March","Sunday","1:30",2015,"March","F",41.8918548939,57706208,130,"Night","Weekend"
15851,17847,"Drug Offences","Possession and/or use of cannabis","Sydney","DARLINGTON","OUTDOOR/PUBLIC PLACE",2008,-33.88979,151.189995,"Street",2015,"March","Sunday","1:30",2015,"March"," ",0.0,58103000,130,"Night","Weekend"
15918,17954,"Drug Offences","Possession and/or use of narcotics","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.892585,151.18177,"Street",2014,"April","Saturday","17:20",2014,"April"," ",0.0,52525231,1720,"Day","Weekend"
15919,17955,"Drug Offences","Possession and/or use of narcotics","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.892585,151.18177,"Street",2014,"April","Saturday","17:20",2014,"April","M",46.2238193018,54054359,1720,"Day","Weekend"
15920,17956,"Drug Offences","Possession and/or use of narcotics","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.892585,151.18177,"Street",2014,"April","Saturday","17:10",2014,"April","M",46.2238193018,54858466,1710,"Day","Weekend"
15990,18054,"Drug Offences","Possession and/or use of narcotics","Sydney","ERSKINEVILLE","OUTDOOR/PUBLIC PLACE",2043,-33.89827,151.188995,"Street",2014,"August","Thursday","15:30",2014,"August","M",32.6084873374,55714675,1530,"Day","Weekday"
16088,18186,"Drug Offences","Possession and/or use of narcotics","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.89459,151.182075,"Street",2015,"January","Saturday","16:56",2015,"January","M",37.9377138946,57686438,1656,"Day","Weekend"
16089,18190,"Drug Offences","Possession and/or use of narcotics","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.893712,151.182974,"Street",2015,"February","Tuesday","15:00",2015,"February","M",25.7453798768,57047468,1500,"Day","Weekday"
16090,18191,"Drug Offences","Possession and/or use of narcotics","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.893712,151.182974,"Street",2015,"February","Tuesday","15:00",2015,"February"," ",0.0,57379397,1500,"Day","Weekday"
16092,18196,"Drug Offences","Possession and/or use of narcotics","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.89471,151.181465,"Street",2015,"February","Thursday","13:20",2015,"February","M",33.8138261465,55433495,1320,"Day","Weekday"
16093,18197,"Drug Offences","Possession and/or use of narcotics","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.89471,151.181465,"Street",2015,"February","Thursday","13:15",2015,"February"," ",0.0,57683909,1315,"Day","Weekday"
16144,18274,"Drug Offences","Possession and/or use of other drugs","Sydney","CAMPERDOWN","OUTDOOR/PUBLIC PLACE",2050,-33.886159,151.178756,"Address",2014,"April","Thursday","23:30",2014,"April","M",38.9137577002,54850642,2330,"Night","Weekday"
16176,18326,"Drug Offences","Possession and/or use of other drugs","Sydney","ERSKINEVILLE","OUTDOOR/PUBLIC PLACE",2043,-33.899949,151.185354,"Street",2014,"May","Saturday","20:30",2014,"May","M",46.2320328542,54691603,2030,"Night","Weekend"
16177,18327,"Drug Offences","Possession and/or use of other drugs","Sydney","ERSKINEVILLE","OUTDOOR/PUBLIC PLACE",2043,-33.899949,151.185354,"Street",2014,"May","Saturday","20:30",2014,"May"," ",0.0,54704085,2030,"Night","Weekend"
16191,18351,"Drug Offences","Possession and/or use of other drugs","Sydney","ERSKINEVILLE","OUTDOOR/PUBLIC PLACE",2043,-33.898732,151.184328,"Street",2014,"May","Thursday","15:55",2014,"May"," ",0.0,55022277,1555,"Day","Weekday"
16217,18400,"Drug Offences","Possession and/or use of other drugs","Sydney","CAMPERDOWN","OUTDOOR/PUBLIC PLACE",2006,-33.885681,151.181811,"Street",2014,"June","Sunday","12:20",2014,"June"," ",0.0,52784430,1220,"Day","Weekend"
16218,18401,"Drug Offences","Possession and/or use of other drugs","Sydney","CAMPERDOWN","OUTDOOR/PUBLIC PLACE",2006,-33.885681,151.181811,"Street",2014,"June","Sunday","12:20",2014,"June","M",50.12183436,55437153,1220,"Day","Weekend"
16226,18413,"Drug Offences","Possession and/or use of other drugs","Sydney","ERSKINEVILLE","OUTDOOR/PUBLIC PLACE",2043,-33.90034,151.186645,"Street",2014,"July","Wednesday","10:40",2014,"July"," ",0.0,56438751,1040,"Day","Weekday"
16227,18414,"Drug Offences","Possession and/or use of other drugs","Sydney","ERSKINEVILLE","OUTDOOR/PUBLIC PLACE",2043,-33.90034,151.186645,"Street",2014,"July","Wednesday","10:40",2014,"July","M",45.8692676249,104738436,1040,"Day","Weekday"
16341,18587,"Drug Offences","Possession and/or use of other drugs","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.89542,151.18497,"Street",2014,"October","Tuesday","14:20",2014,"October"," ",0.0,57392590,1420,"Day","Weekday"
16359,18613,"Drug Offences","Possession and/or use of other drugs","Sydney","EVELEIGH","OUTDOOR/PUBLIC PLACE",2015,-33.89826,151.188965,"Street",2014,"November","Friday","10:50",2014,"November"," ",0.0,57025786,1050,"Day","Weekday"
16512,18844,"Drug Offences","Possession and/or use of other drugs","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.891543,151.181125,"Address",2015,"March","Monday","7:45",2015,"March"," ",0.0,57569496,745,"Day","Weekday"
16542,18895,"Theft","Steal from motor vehicle","Sydney","ALEXANDRIA","OUTDOOR/PUBLIC PLACE",2015,-33.904792,151.189628,"Street",2014,"April","Tuesday","18:00",2014,"April"," ",0.0,56582218,1800,"Day","Weekday"
16543,18897,"Theft","Steal from motor vehicle","Sydney","ALEXANDRIA","OUTDOOR/PUBLIC PLACE",2015,-33.907971,151.19005,"Street",2014,"April","Wednesday","19:15",2014,"April"," ",0.0,54480008,1915,"Night","Weekday"
16546,18902,"Theft","Steal from motor vehicle","Sydney","ALEXANDRIA","OUTDOOR/PUBLIC PLACE",2015,-33.902748,151.193663,"Address",2014,"April","Thursday","22:00",2014,"April"," ",0.0,57054616,2200,"Night","Weekday"
16549,18906,"Theft","Steal from motor vehicle","Sydney","ALEXANDRIA","OUTDOOR/PUBLIC PLACE",2015,-33.90652,151.19185,"Postcode",2014,"April","Thursday","19:30",2014,"April"," ",0.0,52043030,1930,"Night","Weekday"
16554,18913,"Theft","Steal from motor vehicle","Sydney","ALEXANDRIA","OUTDOOR/PUBLIC PLACE",2015,-33.908387,151.189905,"Address",2014,"April","Saturday","15:30",2014,"April"," ",0.0,54369283,1530,"Day","Weekend"
16555,18914,"Theft","Steal from motor vehicle","Sydney","ALEXANDRIA","OUTDOOR/PUBLIC PLACE",2015,-33.907971,151.19005,"Street",2014,"April","Saturday","16:00",2014,"April"," ",0.0,54320549,1600,"Day","Weekend"
16569,18936,"Theft","Steal from motor vehicle","Sydney","ALEXANDRIA","OUTDOOR/PUBLIC PLACE",2015,-33.907971,151.19005,"Street",2014,"April","Wednesday","18:00",2014,"April"," ",0.0,52431625,1800,"Day","Weekday"
16571,18938,"Theft","Steal from motor vehicle","Sydney","ALEXANDRIA","OUTDOOR/PUBLIC PLACE",2015,-33.908904,151.189432,"Address",2014,"April","Wednesday","17:45",2014,"April"," ",0.0,54150550,1745,"Day","Weekday"
16572,18939,"Theft","Steal from motor vehicle","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.893485,151.18608,"Street",2014,"April","Wednesday","11:00",2014,"April"," ",0.0,54204157,1100,"Day","Weekday"
16573,18940,"Theft","Steal from motor vehicle","Sydney","ALEXANDRIA","OUTDOOR/PUBLIC PLACE",2015,-33.90652,151.19185,"Postcode",2014,"April","Wednesday","17:30",2014,"April"," ",0.0,53595579,1730,"Day","Weekday"
16581,18954,"Theft","Steal from motor vehicle","Sydney","ALEXANDRIA","OUTDOOR/PUBLIC PLACE",2015,-33.907971,151.19005,"Street",2014,"April","Saturday","0:01",2014,"April"," ",0.0,54204350,1,"Night","Weekend"
16591,18968,"Theft","Steal from motor vehicle","Sydney","ALEXANDRIA","OUTDOOR/PUBLIC PLACE",2015,-33.900865,151.192705,"Street",2014,"April","Sunday","17:00",2014,"April"," ",0.0,54600156,1700,"Day","Weekend"
16603,18981,"Theft","Steal from motor vehicle","Sydney","ERSKINEVILLE","OUTDOOR/PUBLIC PLACE",2043,-33.905951,151.186946,"Street",2014,"April","Tuesday","19:00",2014,"May"," ",0.0,56924218,1900,"Night","Weekday"
16607,18988,"Theft","Steal from motor vehicle","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.893795,151.183296,"Address",2014,"April","Thursday","9:30",2014,"April"," ",0.0,104281637,930,"Day","Weekday"
16633,19030,"Theft","Steal from motor vehicle","Sydney","ALEXANDRIA","OUTDOOR/PUBLIC PLACE",2015,-33.90652,151.19185,"Postcode",2014,"April","Sunday","18:00",2014,"April"," ",0.0,53625405,1800,"Day","Weekend"
16651,19057,"Theft","Steal from motor vehicle","Sydney","CAMPERDOWN","OUTDOOR/PUBLIC PLACE",2050,-33.888511,151.178994,"Address",2014,"May","Monday","17:00",2014,"May"," ",0.0,53707505,1700,"Day","Weekday"
16660,19069,"Theft","Steal from motor vehicle","Sydney","ALEXANDRIA","OUTDOOR/PUBLIC PLACE",2015,-33.90652,151.19185,"Postcode",2014,"May","Wednesday","8:15",2014,"May"," ",0.0,54883477,815,"Day","Weekday"
16684,19099,"Theft","Steal from motor vehicle","Sydney","ALEXANDRIA","OUTDOOR/PUBLIC PLACE",2015,-33.90797,151.19005,"Intersect",2014,"May","Wednesday","19:55",2014,"May"," ",0.0,54114707,1955,"Night","Weekday"
16689,19106,"Theft","Steal from motor vehicle","Sydney","ERSKINEVILLE","OUTDOOR/PUBLIC PLACE",2043,-33.898386,151.184891,"Address",2014,"May","Thursday","13:20",2014,"May"," ",0.0,54632739,1320,"Day","Weekday"
16691,19109,"Theft","Steal from motor vehicle","Sydney","ERSKINEVILLE","OUTDOOR/PUBLIC PLACE",2043,-33.904987,151.183526,"Address",2014,"May","Thursday","16:00",2014,"May"," ",0.0,104824337,1600,"Day","Weekday"
16693,19111,"Theft","Steal from motor vehicle","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.89459,151.182075,"Street",2014,"May","Friday","18:00",2014,"May"," ",0.0,53800505,1800,"Day","Weekday"
16695,19116,"Theft","Steal from motor vehicle","Sydney","ERSKINEVILLE","OUTDOOR/PUBLIC PLACE",2043,-33.90517,151.18071,"Intersect",2014,"May","Saturday","15:30",2014,"May"," ",0.0,55434286,1530,"Day","Weekend"
16717,19140,"Theft","Steal from motor vehicle","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.8999,151.18029,"Postcode",2014,"May","Tuesday","9:00",2014,"May"," ",0.0,55049504,900,"Day","Weekday"
16718,19142,"Theft","Steal from motor vehicle","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.896878,151.179566,"Address",2014,"May","Wednesday","20:00",2014,"May"," ",0.0,54937441,2000,"Night","Weekday"
16722,19148,"Theft","Steal from motor vehicle","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.89392,151.181625,"Street",2014,"May","Wednesday","19:30",2014,"May"," ",0.0,55257454,1930,"Night","Weekday"
16732,19163,"Theft","Steal from motor vehicle","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.898395,151.178685,"Street",2014,"May","Saturday","14:00",2014,"May"," ",0.0,56530015,1400,"Day","Weekend"
16744,19185,"Theft","Steal from motor vehicle","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.89387,151.18177,"Intersect",2014,"May","Thursday","18:00",2014,"May"," ",0.0,55564286,1800,"Day","Weekday"
16752,19194,"Theft","Steal from motor vehicle","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.89675,151.18526,"Intersect",2014,"May","Friday","16:00",2014,"June"," ",0.0,54714080,1600,"Day","Weekday"
16770,19214,"Theft","Steal from motor vehicle","Sydney","ALEXANDRIA","OUTDOOR/PUBLIC PLACE",2015,-33.90691,151.18878,"Intersect",2014,"June","Tuesday","18:30",2014,"June"," ",0.0,64130228,1830,"Night","Weekday"
16778,19227,"Theft","Steal from motor vehicle","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.89392,151.184375,"Street",2014,"June","Thursday","17:00",2014,"June"," ",0.0,54496859,1700,"Day","Weekday"
16823,19282,"Theft","Steal from motor vehicle","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.8932,151.182415,"Street",2014,"June","Sunday","22:00",2014,"June"," ",0.0,105395737,2200,"Night","Weekend"
16847,19319,"Theft","Steal from motor vehicle","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.8932,151.182415,"Street",2014,"June","Saturday","19:00",2014,"June"," ",0.0,54956152,1900,"Night","Weekend"
16879,19362,"Theft","Steal from motor vehicle","Sydney","CAMPERDOWN","OUTDOOR/PUBLIC PLACE",2006,-33.88866,151.18311,"Postcode",2014,"June","Saturday","12:00",2014,"June"," ",0.0,55399797,1200,"Day","Weekend"
16881,19364,"Theft","Steal from motor vehicle","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.901956,151.179938,"Address",2014,"June","Sunday","9:00",2014,"June"," ",0.0,104692736,900,"Day","Weekend"
16883,19368,"Theft","Steal from motor vehicle","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.8999,151.18029,"Postcode",2014,"June","Sunday","12:20",2014,"June"," ",0.0,55486612,1220,"Day","Weekend"
16903,19396,"Theft","Steal from motor vehicle","Sydney","ALEXANDRIA","OUTDOOR/PUBLIC PLACE",2015,-33.905835,151.191261,"Street",2014,"July","Thursday","21:15",2014,"July"," ",0.0,55521912,2115,"Night","Weekday"
16914,19413,"Theft","Steal from motor vehicle","Sydney","ERSKINEVILLE","OUTDOOR/PUBLIC PLACE",2043,-33.90542,151.18329,"Intersect",2014,"July","Saturday","13:00",2014,"July"," ",0.0,55369841,1300,"Day","Weekend"
16920,19420,"Theft","Steal from motor vehicle","Sydney","CAMPERDOWN","OUTDOOR/PUBLIC PLACE",2006,-33.88866,151.18311,"Postcode",2014,"July","Saturday","0:30",2014,"July"," ",0.0,58413929,30,"Night","Weekend"
16928,19430,"Theft","Steal from motor vehicle","Sydney","ALEXANDRIA","OUTDOOR/PUBLIC PLACE",2015,-33.89876,151.19319,"Intersect",2014,"July","Monday","22:00",2014,"July"," ",0.0,56491251,2200,"Night","Weekday"
16952,19462,"Theft","Steal from motor vehicle","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.89984,151.1798,"Street",2014,"July","Saturday","18:31",2014,"July"," ",0.0,55430008,1831,"Night","Weekend"
16956,19469,"Theft","Steal from motor vehicle","Sydney","ERSKINEVILLE","OUTDOOR/PUBLIC PLACE",2043,-33.899643,151.182437,"Address",2014,"July","Sunday","19:00",2014,"July"," ",0.0,56986515,1900,"Night","Weekend"
16957,19470,"Theft","Steal from motor vehicle","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.899581,151.179693,"Street",2014,"July","Sunday","17:30",2014,"July"," ",0.0,56255674,1730,"Day","Weekend"
16959,19473,"Theft","Steal from motor vehicle","Sydney","ERSKINEVILLE","OUTDOOR/PUBLIC PLACE",2043,-33.903204,151.182969,"Address",2014,"July","Monday","17:00",2014,"July"," ",0.0,55158352,1700,"Day","Weekday"
16960,19474,"Theft","Steal from motor vehicle","Sydney","NEWTOWN","OUTDOOR/PUBLIC PLACE",2042,-33.898418,151.178764,"Street",2014,"July","Monday","19:30",2014,"July"," ",0.0,55610584,1930,"Night","Weekday"
16968,19482,"Theft","Steal from motor vehicle","Sydney","CAMPERDOWN","OUTDOOR/PUBLIC PLACE",2050,-33.887417,151.179004,"Address",2014,"July","Wednesday","18:00",2014,"July"," ",0.0,53267125,1800,"Day","Weekday"
