"id","date","temp","dew_pt","hum","wind_spd","wind_gust","dir","vis","pressure","wind_chill","heat_index","precip","cond","fog","rain","snow","hail","thunder","tornado"
"214",2016-07-03 23:00:00,9,4,71,9.3,NA,"West",NA,1022,NA,NA,NA,"Clear",0,0,0,0,0,0
"215",2016-07-04 00:00:00,9,4,61,14.8,NA,"NNW",30,1023,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"216",2016-07-04 00:00:00,9,4,71,14.8,NA,"NNW",NA,1022,NA,NA,NA,"Clear",0,0,0,0,0,0
"217",2016-07-04 01:00:00,7,3,68,11.1,NA,"NNW",NA,1022,NA,NA,NA,"",0,0,0,0,0,0
"218",2016-07-04 01:00:00,7,3,76,11.1,NA,"NNW",NA,1022,4.9,NA,NA,"Clear",0,0,0,0,0,0
"219",2016-07-04 01:30:00,7,4,81,9.3,NA,"NNW",NA,1021,5.2,NA,NA,"Clear",0,0,0,0,0,0
"220",2016-07-04 02:00:00,7,3,69,18.5,NA,"North",NA,1022,NA,NA,NA,"",0,0,0,0,0,0
"221",2016-07-04 02:00:00,7,3,76,18.5,NA,"North",NA,1021,3.8,NA,NA,"Clear",0,0,0,0,0,0
"222",2016-07-04 02:30:00,7,4,81,14.8,NA,"NNW",NA,1021,4.3,NA,NA,"Clear",0,0,0,0,0,0
"223",2016-07-04 03:00:00,7,3,71,13,NA,"NNW",30,1021,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"224",2016-07-04 03:00:00,7,3,76,13,NA,"NNW",NA,1021,4.5,NA,NA,"Clear",0,0,0,0,0,0
"225",2016-07-04 03:30:00,7,4,81,13,NA,"NW",NA,1021,4.5,NA,NA,"Clear",0,0,0,0,0,0
"226",2016-07-04 04:00:00,6,4,75,13,NA,"North",NA,1021,NA,NA,NA,"",0,0,0,0,0,0
"227",2016-07-04 04:00:00,7,4,81,13,NA,"North",NA,1021,4.5,NA,NA,"Clear",0,0,0,0,0,0
"228",2016-07-04 04:30:00,7,4,81,16.7,NA,"NNW",NA,1021,4,NA,NA,"Clear",0,0,0,0,0,0
"229",2016-07-04 05:00:00,7,4,79,16.7,NA,"NNW",NA,1021,NA,NA,NA,"",0,0,0,0,0,0
"230",2016-07-04 05:00:00,7,4,81,16.7,NA,"NNW",NA,1020,4,NA,NA,"Clear",0,0,0,0,0,0
"231",2016-07-04 06:00:00,6,4,79,13,NA,"NNW",25,1021,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"232",2016-07-04 06:00:00,7,4,81,13,NA,"NNW",NA,1020,4.5,NA,NA,"Clear",0,0,0,0,0,0
"233",2016-07-04 06:30:00,7,4,81,14.8,NA,"NNW",NA,1020,4.3,NA,NA,"Clear",0,0,0,0,0,0
"234",2016-07-04 07:00:00,7,4,80,13,NA,"NNW",NA,1021,NA,NA,NA,"",0,0,0,0,0,0
"235",2016-07-04 07:00:00,7,4,81,13,NA,"NNW",NA,1020,4.5,NA,NA,"Clear",0,0,0,0,0,0
"236",2016-07-04 07:30:00,7,4,81,11.1,NA,"NW",NA,1020,4.9,NA,NA,"Clear",0,0,0,0,0,0
"237",2016-07-04 08:00:00,8,4,69,16.7,NA,"NW",NA,1021,NA,NA,NA,"",0,0,0,0,0,0
"238",2016-07-04 08:00:00,8,4,76,16.7,NA,"NW",NA,1020,5.3,NA,NA,"Clear",0,0,0,0,0,0
"239",2016-07-04 08:30:00,9,4,71,18.5,NA,"NW",NA,1020,NA,NA,NA,"Clear",0,0,0,0,0,0
"240",2016-07-04 09:00:00,9,4,59,18.5,NA,"NW",20,1021,NA,NA,NA,"Haze",0,0,0,0,0,0
"241",2016-07-04 09:00:00,9,4,71,18.5,NA,"NW",NA,1020,NA,NA,NA,"Clear",0,0,0,0,0,0
"242",2016-07-04 09:30:00,9,3,66,13,NA,"NW",NA,1020,NA,NA,NA,"Clear",0,0,0,0,0,0
"243",2016-07-04 10:00:00,11,4,49,14.8,NA,"NW",NA,1020,NA,NA,NA,"",0,0,0,0,0,0
"244",2016-07-04 10:00:00,11,4,62,14.8,NA,"NW",NA,1020,NA,NA,NA,"Clear",0,0,0,0,0,0
"245",2016-07-04 10:30:00,11,4,62,16.7,NA,"NW",NA,1020,NA,NA,NA,"Clear",0,0,0,0,0,0
"246",2016-07-04 11:00:00,13,4,42,16.7,NA,"NW",NA,1020,NA,NA,NA,"",0,0,0,0,0,0
"247",2016-07-04 11:00:00,13,4,54,16.7,NA,"NW",NA,1019,NA,NA,NA,"Clear",0,0,0,0,0,0
"248",2016-07-04 11:30:00,12,4,58,16.7,NA,"NW",NA,1019,NA,NA,NA,"Clear",0,0,0,0,0,0
"249",2016-07-04 12:00:00,14,4,40,13,NA,"NW",25,1018,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"250",2016-07-04 12:00:00,14,4,51,13,NA,"NW",NA,1018,NA,NA,NA,"Clear",0,0,0,0,0,0
"251",2016-07-04 12:30:00,15,3,45,13,NA,"NW",NA,1017,NA,NA,NA,"Clear",0,0,0,0,0,0
"252",2016-07-04 13:00:00,15,2,33,13,NA,"NW",NA,1017,NA,NA,NA,"",0,0,0,0,0,0
"253",2016-07-04 13:00:00,15,3,45,13,NA,"NW",NA,1017,NA,NA,NA,"Clear",0,0,0,0,0,0
"254",2016-07-04 13:30:00,15,2,42,14.8,NA,"NNW",NA,1016,NA,NA,NA,"Clear",0,0,0,0,0,0
"255",2016-07-04 14:00:00,16,3,31,13,NA,"NW",NA,1016,NA,NA,NA,"",0,0,0,0,0,0
"256",2016-07-04 14:00:00,16,3,42,13,NA,"NW",NA,1016,NA,NA,NA,"Clear",0,0,0,0,0,0
"257",2016-07-04 14:30:00,15,3,45,11.1,NA,"NW",NA,1016,NA,NA,NA,"Clear",0,0,0,0,0,0
"258",2016-07-04 15:00:00,15,4,36,5.6,NA,"NNW",30,1016,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"259",2016-07-04 15:00:00,15,4,48,5.6,NA,"NNW",NA,1016,NA,NA,NA,"Clear",0,0,0,0,0,0
"260",2016-07-04 15:30:00,14,5,55,7.4,NA,"East",NA,1016,NA,NA,NA,"Clear",0,0,0,0,0,0
"261",2016-07-04 16:00:00,13,6,50,11.1,NA,"South",NA,1016,NA,NA,NA,"",0,0,0,0,0,0
"262",2016-07-04 16:00:00,13,6,63,11.1,NA,"South",NA,1016,NA,NA,NA,"Clear",0,0,0,0,0,0
"263",2016-07-04 16:30:00,13,6,63,11.1,NA,"SW",NA,1016,NA,NA,NA,"Clear",0,0,0,0,0,0
"264",2016-07-04 17:00:00,13,5,49,13,NA,"SW",NA,1016,NA,NA,NA,"",0,0,0,0,0,0
"265",2016-07-04 17:00:00,13,5,58,13,NA,"SW",NA,1016,NA,NA,NA,"Clear",0,0,0,0,0,0
"266",2016-07-04 17:30:00,13,6,63,13,NA,"SSW",NA,1016,NA,NA,NA,"Clear",0,0,0,0,0,0
"267",2016-07-04 18:00:00,12,6,55,9.3,NA,"SW",30,1016,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"268",2016-07-04 18:00:00,12,6,67,9.3,NA,"SSW",NA,1016,NA,NA,NA,"Clear",0,0,0,0,0,0
"269",2016-07-04 18:30:00,12,5,62,9.3,NA,"WSW",NA,1016,NA,NA,NA,"Clear",0,0,0,0,0,0
"270",2016-07-04 19:00:00,12,4,47,9.3,NA,"WSW",NA,1016,NA,NA,NA,"",0,0,0,0,0,0
"271",2016-07-04 19:00:00,12,4,58,9.3,NA,"WSW",NA,1016,NA,NA,NA,"Clear",0,0,0,0,0,0
"272",2016-07-04 19:30:00,12,5,62,9.3,NA,"SW",NA,1016,NA,NA,NA,"Clear",0,0,0,0,0,0
"273",2016-07-04 20:00:00,13,4,46,7.4,NA,"West",NA,1017,NA,NA,NA,"",0,0,0,0,0,0
"274",2016-07-04 20:00:00,13,5,58,7.4,NA,"West",NA,1016,NA,NA,NA,"Clear",0,0,0,0,0,0
"275",2016-07-04 20:30:00,12,6,67,9.3,NA,"NW",NA,1016,NA,NA,NA,"Clear",0,0,0,0,0,0
"276",2016-07-04 21:00:00,12,5,53,7.4,NA,"NNW",25,1016,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"277",2016-07-04 21:00:00,12,5,62,7.4,NA,"NNW",NA,1016,NA,NA,NA,"Clear",0,0,0,0,0,0
"278",2016-07-04 21:30:00,12,5,62,9.3,NA,"NNW",NA,1016,NA,NA,NA,"Clear",0,0,0,0,0,0
"279",2016-07-04 22:00:00,12,5,55,9.3,NA,"WNW",NA,1016,NA,NA,NA,"",0,0,0,0,0,0
"280",2016-07-04 22:00:00,12,5,62,9.3,NA,"WNW",NA,1016,NA,NA,NA,"Clear",0,0,0,0,0,0
"281",2016-07-04 22:30:00,11,5,67,13,NA,"WNW",NA,1015,NA,NA,NA,"Clear",0,0,0,0,0,0
"282",2016-07-04 23:00:00,11,5,60,9.3,NA,"NW",NA,1016,NA,NA,NA,"",0,0,0,0,0,0
"283",2016-07-04 23:00:00,11,5,67,9.3,NA,"NW",NA,1015,NA,NA,NA,"Clear",0,0,0,0,0,0
"284",2016-07-04 23:30:00,10,5,71,11.1,NA,"WNW",NA,1015,NA,NA,NA,"Clear",0,0,0,0,0,0
"285",2016-07-05 00:00:00,10,5,68,11.1,NA,"NNW",25,1015,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"286",2016-07-05 00:00:00,10,5,71,11.1,NA,"NNW",NA,1015,NA,NA,NA,"Clear",0,0,0,0,0,0
"287",2016-07-05 00:30:00,10,5,71,9.3,NA,"NW",NA,1014,NA,NA,NA,"Clear",0,0,0,0,0,0
"288",2016-07-05 01:00:00,9,5,70,11.1,NA,"North",NA,1015,NA,NA,NA,"",0,0,0,0,0,0
"289",2016-07-05 01:00:00,9,5,76,11.1,NA,"North",NA,1014,NA,NA,NA,"Clear",0,0,0,0,0,0
"290",2016-07-05 01:30:00,9,5,76,11.1,NA,"NNW",NA,1014,NA,NA,NA,"Clear",0,0,0,0,0,0
"291",2016-07-05 02:00:00,8,5,73,9.3,NA,"NNW",NA,1014,NA,NA,NA,"",0,0,0,0,0,0
"292",2016-07-05 02:00:00,8,5,81,9.3,NA,"NNW",NA,1013,6.4,NA,NA,"Clear",0,0,0,0,0,0
"293",2016-07-05 02:30:00,9,5,76,13,NA,"NW",NA,1013,NA,NA,NA,"Clear",0,0,0,0,0,0
"294",2016-07-05 03:00:00,8,5,73,11.1,NA,"NNW",25,1013,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"295",2016-07-05 03:00:00,8,5,81,11.1,NA,"NNW",NA,1013,6.1,NA,NA,"Clear",0,0,0,0,0,0
"296",2016-07-05 03:30:00,9,5,76,18.5,NA,"NNW",10,1013,NA,NA,NA,"Light Drizzle",0,0,0,0,0,0
"297",2016-07-05 04:00:00,9,6,73,14.8,NA,"NNW",NA,1013,NA,NA,NA,"",0,0,0,0,0,0
"298",2016-07-05 04:00:00,9,6,82,14.8,NA,"NNW",10,1013,NA,NA,NA,"Drizzle",0,0,0,0,0,0
"299",2016-07-05 05:00:00,9,6,82,11.1,NA,"West",NA,1012,NA,NA,NA,"",0,0,0,0,0,0
"300",2016-07-05 05:00:00,9,6,82,11.1,NA,"West",10,1012,NA,NA,NA,"Light Rain",0,1,0,0,0,0
"301",2016-07-05 05:30:00,9,6,82,7.4,NA,"West",10,1011,NA,NA,NA,"Light Rain",0,1,0,0,0,0
"302",2016-07-05 06:00:00,10,8,84,9.3,NA,"North",20,1012,NA,NA,NA,"Light Rain",0,1,0,0,0,0
"303",2016-07-05 06:00:00,10,8,87,9.3,NA,"North",10,1012,NA,NA,NA,"Light Rain",0,1,0,0,0,0
"304",2016-07-05 07:00:00,10,9,89,13,NA,"NNW",NA,1012,NA,NA,NA,"",0,0,0,0,0,0
"305",2016-07-05 07:00:00,10,9,94,13,NA,"NNW",9,1011,NA,NA,NA,"Light Rain",0,1,0,0,0,0
"306",2016-07-05 07:30:00,10,9,94,13,NA,"NNW",9,1011,NA,NA,NA,"Light Rain",0,1,0,0,0,0
"307",2016-07-05 08:00:00,10,9,93,9.3,NA,"NNW",NA,1012,NA,NA,NA,"",0,0,0,0,0,0
"308",2016-07-05 08:00:00,10,9,94,9.3,NA,"NNW",8,1011,NA,NA,NA,"Light Rain",0,1,0,0,0,0
"309",2016-07-05 08:30:00,10,9,94,13,NA,"NNW",7,1012,NA,NA,NA,"Rain",0,1,0,0,0,0
"310",2016-07-05 09:00:00,10,9,90,14.8,NA,"NW",9,1012,NA,NA,NA,"Light Rain",0,1,0,0,0,0
"311",2016-07-05 09:00:00,10,9,94,14.8,NA,"NW",9,1011,NA,NA,NA,"Light Rain",0,1,0,0,0,0
"312",2016-07-05 09:30:00,10,9,94,9.3,NA,"WNW",9,1011,NA,NA,NA,"Light Rain",0,1,0,0,0,0
"313",2016-07-05 10:00:00,10,9,89,16.7,NA,"NW",NA,1011,NA,NA,NA,"",0,0,0,0,0,0
"314",2016-07-05 10:00:00,11,9,88,16.7,NA,"NW",8,1011,NA,NA,NA,"Light Rain",0,1,0,0,0,0
"315",2016-07-05 10:30:00,11,9,88,16.7,NA,"NW",9,1010,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"316",2016-07-05 11:00:00,12,9,80,7.4,NA,"NW",NA,1010,NA,NA,NA,"",0,0,0,0,0,0
"317",2016-07-05 11:00:00,12,9,82,7.4,NA,"NW",10,1010,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"318",2016-07-05 11:30:00,13,10,82,9.3,NA,"NNW",10,1009,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"319",2016-07-05 12:00:00,15,10,66,13,NA,"NW",15,1009,NA,NA,NA,"Haze",0,0,0,0,0,0
"320",2016-07-05 12:00:00,15,10,72,13,NA,"NW",10,1008,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"321",2016-07-05 12:30:00,16,11,72,13,NA,"NW",10,1007,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"322",2016-07-05 13:00:00,17,11,59,14.8,NA,"NW",NA,1007,NA,NA,NA,"",0,0,0,0,0,0
"323",2016-07-05 13:00:00,17,11,68,14.8,NA,"NW",10,1007,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"324",2016-07-05 13:30:00,17,10,63,13,NA,"NNW",10,1006,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"325",2016-07-05 14:00:00,18,10,49,16.7,NA,"North",NA,1006,NA,NA,NA,"",0,0,0,0,0,0
"326",2016-07-05 14:00:00,18,10,59,16.7,NA,"North",10,1006,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"327",2016-07-05 14:30:00,19,8,49,22.2,NA,"NNW",10,1006,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"328",2016-07-05 15:00:00,19,8,39,27.8,NA,"NW",25,1006,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"329",2016-07-05 15:00:00,19,8,49,27.8,NA,"NW",10,1005,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"330",2016-07-05 15:30:00,19,8,49,24.1,NA,"NW",10,1005,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"331",2016-07-05 16:00:00,18,7,37,24.1,NA,"NW",NA,1006,NA,NA,NA,"",0,0,0,0,0,0
"332",2016-07-05 16:00:00,18,7,49,24.1,NA,"NW",10,1005,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"333",2016-07-05 16:30:00,18,7,49,22.2,NA,"NW",10,1005,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"334",2016-07-05 17:00:00,17,6,38,18.5,NA,"NNW",NA,1006,NA,NA,NA,"",0,0,0,0,0,0
"335",2016-07-05 17:00:00,17,7,52,18.5,NA,"NNW",10,1005,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"336",2016-07-05 17:30:00,17,6,48,22.2,NA,"NW",10,1006,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"337",2016-07-05 18:00:00,16,5,36,31.5,NA,"NW",25,1007,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"338",2016-07-05 18:00:00,16,5,48,31.5,NA,"NW",10,1006,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"339",2016-07-05 18:30:00,15,4,48,29.6,NA,"NW",10,1007,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"340",2016-07-05 19:00:00,15,5,40,25.9,NA,"NW",NA,1008,NA,NA,NA,"",0,0,0,0,0,0
"341",2016-07-05 19:00:00,15,5,51,25.9,NA,"NW",10,1007,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"342",2016-07-05 19:30:00,14,4,51,25.9,NA,"NW",10,1007,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"343",2016-07-05 20:00:00,14,3,39,25.9,NA,"WNW",NA,1008,NA,NA,NA,"",0,0,0,0,0,0
"344",2016-07-05 20:00:00,14,3,48,25.9,NA,"WNW",10,1007,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"345",2016-07-05 20:30:00,13,4,54,31.5,NA,"NW",10,1007,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"346",2016-07-05 21:00:00,13,3,41,29.6,NA,"NW",25,1008,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"347",2016-07-05 21:00:00,13,3,51,29.6,NA,"NW",10,1007,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"348",2016-07-05 21:30:00,12,3,54,31.5,NA,"NW",NA,1007,NA,NA,NA,"Clear",0,0,0,0,0,0
"349",2016-07-05 22:00:00,12,3,40,27.8,NA,"NW",NA,1008,NA,NA,NA,"",0,0,0,0,0,0
"350",2016-07-05 22:00:00,12,3,54,27.8,NA,"NW",NA,1007,NA,NA,NA,"Clear",0,0,0,0,0,0
"351",2016-07-05 22:30:00,12,3,54,27.8,NA,"NNW",NA,1007,NA,NA,NA,"Clear",0,0,0,0,0,0
"352",2016-07-05 23:00:00,11,3,46,31.5,NA,"NNW",NA,1007,NA,NA,NA,"",0,0,0,0,0,0
"353",2016-07-05 23:00:00,11,3,58,31.5,NA,"NNW",NA,1007,NA,NA,NA,"Clear",0,0,0,0,0,0
"354",2016-07-05 23:30:00,11,3,58,25.9,NA,"NNW",NA,1006,NA,NA,NA,"Clear",0,0,0,0,0,0
"355",2016-07-06 00:00:00,11,3,49,24.1,NA,"NNW",25,1006,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"356",2016-07-06 00:00:00,11,3,58,24.1,NA,"NNW",NA,1006,NA,NA,NA,"Clear",0,0,0,0,0,0
"357",2016-07-06 00:30:00,11,3,58,25.9,NA,"NNW",NA,1006,NA,NA,NA,"Clear",0,0,0,0,0,0
"358",2016-07-06 01:00:00,10,3,48,20.4,NA,"NNW",NA,1006,NA,NA,NA,"",0,0,0,0,0,0
"359",2016-07-06 01:00:00,11,3,58,20.4,NA,"NNW",NA,1006,NA,NA,NA,"Clear",0,0,0,0,0,0
"360",2016-07-06 01:30:00,10,3,62,24.1,NA,"NNW",NA,1005,NA,NA,NA,"Clear",0,0,0,0,0,0
"361",2016-07-06 02:00:00,11,2,43,29.6,NA,"NW",NA,1005,NA,NA,NA,"",0,0,0,0,0,0
"362",2016-07-06 02:00:00,11,2,54,29.6,NA,"NW",NA,1005,NA,NA,NA,"Clear",0,0,0,0,0,0
"363",2016-07-06 02:30:00,11,3,58,29.6,NA,"NNW",NA,1005,NA,NA,NA,"Clear",0,0,0,0,0,0
"364",2016-07-06 03:00:00,10,3,48,25.9,NA,"NNW",25,1005,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"365",2016-07-06 03:00:00,11,3,58,25.9,NA,"NNW",NA,1004,NA,NA,NA,"Clear",0,0,0,0,0,0
"366",2016-07-06 03:30:00,11,3,58,27.8,NA,"NW",NA,1004,NA,NA,NA,"Clear",0,0,0,0,0,0
"367",2016-07-06 04:00:00,11,3,46,24.1,NA,"NNW",NA,1005,NA,NA,NA,"",0,0,0,0,0,0
"368",2016-07-06 04:00:00,11,3,58,24.1,NA,"NNW",NA,1004,NA,NA,NA,"Clear",0,0,0,0,0,0
"369",2016-07-06 04:30:00,11,3,58,25.9,NA,"NW",NA,1004,NA,NA,NA,"Clear",0,0,0,0,0,0
"370",2016-07-06 05:00:00,11,3,47,27.8,NA,"NW",NA,1004,NA,NA,NA,"",0,0,0,0,0,0
"371",2016-07-06 05:00:00,11,3,58,27.8,NA,"NW",NA,1004,NA,NA,NA,"Clear",0,0,0,0,0,0
"372",2016-07-06 05:30:00,11,3,58,31.5,NA,"NW",NA,1004,NA,NA,NA,"Clear",0,0,0,0,0,0
"373",2016-07-06 06:00:00,11,3,45,35.2,NA,"NW",25,1004,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"374",2016-07-06 06:00:00,11,3,58,35.2,NA,"NW",NA,1003,NA,NA,NA,"Clear",0,0,0,0,0,0
"375",2016-07-06 06:30:00,12,2,51,29.6,NA,"NW",10,1004,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"376",2016-07-06 07:00:00,12,3,43,22.2,NA,"NW",NA,1004,NA,NA,NA,"",0,0,0,0,0,0
"377",2016-07-06 07:00:00,12,3,54,22.2,NA,"NW",10,1004,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"378",2016-07-06 07:30:00,12,3,54,20.4,NA,"NNW",10,1004,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"379",2016-07-06 08:00:00,12,2,39,24.1,NA,"NW",NA,1004,NA,NA,NA,"",0,0,0,0,0,0
"380",2016-07-06 08:00:00,12,2,51,24.1,NA,"NW",10,1004,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"381",2016-07-06 08:30:00,13,3,51,24.1,NA,"NW",10,1004,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"382",2016-07-06 09:00:00,14,2,36,27.8,NA,"NW",25,1004,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"383",2016-07-06 09:00:00,14,2,44,27.8,NA,"NW",10,1003,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"384",2016-07-06 09:30:00,15,3,45,27.8,NA,"NW",10,1003,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"385",2016-07-06 10:00:00,15,2,29,31.5,NA,"West",NA,1004,NA,NA,NA,"",0,0,0,0,0,0
"386",2016-07-06 10:00:00,15,2,42,31.5,NA,"West",10,1003,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"387",2016-07-06 10:23:00,15,3,45,33.3,51.9,"West",10,1004,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"388",2016-07-06 10:30:00,15,3,45,35.2,53.7,"West",10,1003,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"389",2016-07-06 11:00:00,15,3,32,40.7,NA,"West",NA,1003,NA,NA,NA,"",0,0,0,0,0,0
"390",2016-07-06 11:00:00,15,3,45,40.7,59.3,"West",10,1003,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"391",2016-07-06 11:30:00,16,3,42,38.9,59.3,"West",10,1003,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"392",2016-07-06 12:00:00,16,4,32,44.4,NA,"West",25,1003,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"393",2016-07-06 12:00:00,16,4,45,44.4,63,"West",10,1002,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"394",2016-07-06 12:30:00,17,3,39,40.7,59.3,"West",10,1002,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"395",2016-07-06 13:00:00,17,4,30,40.7,NA,"West",NA,1002,NA,NA,NA,"",0,0,0,0,0,0
"396",2016-07-06 13:00:00,17,4,42,40.7,59.3,"West",10,1002,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"397",2016-07-06 13:30:00,17,4,42,40.7,59.3,"West",10,1002,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"398",2016-07-06 14:00:00,18,4,29,44.4,NA,"West",NA,1002,NA,NA,NA,"",0,0,0,0,0,0
"399",2016-07-06 14:00:00,18,4,40,44.4,NA,"West",10,1002,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"400",2016-07-06 14:30:00,17,5,45,38.9,57.4,"West",10,1002,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"401",2016-07-06 15:00:00,16,4,35,37,NA,"West",25,1003,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"402",2016-07-06 15:00:00,16,4,45,37,55.6,"West",10,1003,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"403",2016-07-06 15:30:00,16,4,45,35.2,NA,"West",10,1003,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"404",2016-07-06 16:00:00,16,4,36,31.5,NA,"West",NA,1004,NA,NA,NA,"",0,0,0,0,0,0
"405",2016-07-06 16:00:00,16,5,48,31.5,NA,"West",10,1003,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"406",2016-07-06 16:30:00,15,5,51,27.8,NA,"West",10,1004,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"407",2016-07-06 17:00:00,15,5,42,25.9,NA,"West",NA,1004,NA,NA,NA,"",0,0,0,0,0,0
"408",2016-07-06 17:30:00,15,5,51,22.2,NA,"West",10,1004,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"409",2016-07-06 18:00:00,15,6,46,27.8,NA,"West",25,1005,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"410",2016-07-06 18:00:00,15,6,55,27.8,NA,"West",NA,1004,NA,NA,NA,"Clear",0,0,0,0,0,0
"411",2016-07-06 18:30:00,15,6,55,27.8,NA,"West",NA,1004,NA,NA,NA,"Clear",0,0,0,0,0,0
"412",2016-07-06 19:00:00,15,6,45,31.5,NA,"West",NA,1005,NA,NA,NA,"",0,0,0,0,0,0
"413",2016-07-06 19:00:00,15,6,55,31.5,NA,"West",10,1005,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"414",2016-07-06 19:32:00,15,7,59,33.3,51.9,"West",10,1005,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"415",2016-07-06 20:00:00,15,8,52,44.4,NA,"West",NA,1006,NA,NA,NA,"",0,0,0,0,0,0
"416",2016-07-06 20:00:00,15,8,63,44.4,63,"West",10,1006,NA,NA,NA,"Mostly Cloudy",0,0,0,0,0,0
"417",2016-07-06 20:30:00,15,9,67,37,55.6,"West",10,1006,NA,NA,NA,"Rain Showers",0,1,0,0,0,0
"418",2016-07-06 21:00:00,13,11,84,35.2,NA,"West",8,1007,NA,NA,NA,"Light Rain Showers",0,1,0,0,0,0
"419",2016-07-06 21:00:00,13,11,88,35.2,NA,"West",8,1006,NA,NA,NA,"Light Rain Showers",0,1,0,0,0,0
"420",2016-07-06 21:13:00,13,11,88,35.2,53.7,"West",9,1006,NA,NA,NA,"Light Rain Showers",0,1,0,0,0,0
"421",2016-07-06 21:30:00,13,11,88,35.2,NA,"WSW",7,1007,NA,NA,NA,"Rain Showers",0,1,0,0,0,0
"422",2016-07-06 21:54:00,13,12,94,31.5,59.3,"WSW",6,1007,NA,NA,NA,"Rain Showers",0,1,0,0,0,0
"423",2016-07-06 22:00:00,13,12,92,33.3,NA,"WSW",NA,1008,NA,NA,NA,"",0,0,0,0,0,0
"424",2016-07-06 22:00:00,13,12,94,33.3,59.3,"WSW",7,1007,NA,NA,NA,"Light Rain Showers",0,1,0,0,0,0
